longitude,latitude,height_meters
12.4919311,41.8966746,3.0
12.4918933,41.8967872,3.0
12.4917524,41.896818,3.0
12.4917035,41.896809,3.0
12.4917176,41.8967669,3.0
12.4916852,41.8967609,3.0
12.491651,41.8968632,3.0
12.4916026,41.8968542,3.0
12.4916214,41.8967979,3.0
12.4916784,41.8966277,3.0
12.4918081,41.8966518,3.0
12.4917524,41.896818,3.0
12.4913049,41.8962229,3.0
12.4912832,41.8962842,3.0
12.4912705,41.8963199,3.0
12.4912362,41.8963132,3.0
12.4912492,41.8962766,3.0
12.4912119,41.8962693,3.0
12.4911989,41.8963059,3.0
12.4911827,41.8963027,3.0
12.4911969,41.8962626,3.0
12.4911319,41.8962499,3.0
12.4910942,41.8962425,3.0
12.4910403,41.8962319,3.0
12.4910544,41.8961921,3.0
12.4913049,41.8962229,3.0
12.4909932,41.8961846,3.0
12.4909729,41.8962419,3.0
12.4908997,41.8962275,3.0
12.4909181,41.8961754,3.0
12.4909932,41.8961846,3.0
12.4910544,41.8961921,3.0
12.4910403,41.8962319,3.0
12.4910326,41.8962536,3.0
12.4909729,41.8962419,3.0
12.4909932,41.8961846,3.0
12.4910544,41.8961921,3.0
12.4915004,41.8962469,3.0
12.49148,41.8963044,3.0
12.49137,41.8962828,3.0
12.4913532,41.8963302,3.0
12.4913214,41.896324,3.0
12.4913321,41.8962938,3.0
12.4912832,41.8962842,3.0
12.4913049,41.8962229,3.0
12.4915004,41.8962469,3.0
12.4909181,41.8961754,12.0
12.4908997,41.8962275,12.0
12.4908936,41.8962446,12.0
12.4910027,41.896266,12.0
12.4909591,41.8963891,12.0
12.4907647,41.8963509,12.0
12.4908463,41.8961666,12.0
12.4909181,41.8961754,12.0
12.4910027,41.896266,3.0
12.4910265,41.8962707,3.0
12.4910223,41.8962826,3.0
12.4910762,41.8962932,3.0
12.4910942,41.8962425,3.0
12.4911319,41.8962499,3.0
12.4910746,41.8964118,3.0
12.4909591,41.8963891,3.0
12.4910027,41.896266,3.0
12.4911319,41.8962499,3.0
12.4911969,41.8962626,3.0
12.4911827,41.8963027,3.0
12.4911989,41.8963059,3.0
12.4912362,41.8963132,3.0
12.4912705,41.8963199,3.0
12.4912643,41.8963374,3.0
12.4912274,41.8964418,3.0
12.4910746,41.8964118,3.0
12.4911319,41.8962499,3.0
12.4921125,41.8966155,3.0
12.4921284,41.8965438,3.0
12.4922515,41.896559,3.0
12.4922646,41.8965,3.0
12.4921415,41.8964849,3.0
12.4921758,41.8963298,3.0
12.4923949,41.8963567,3.0
12.4923791,41.8964277,3.0
12.4923592,41.8965175,3.0
12.492328,41.8966578,3.0
12.4921125,41.8966155,3.0
12.4915516,41.8962532,3.0
12.4915314,41.8963099,3.0
12.4914679,41.896489,3.0
12.4913885,41.8964734,3.0
12.4914337,41.896346,3.0
12.4914405,41.8963267,3.0
12.4914935,41.8963371,3.0
12.4915034,41.896309,3.0
12.49148,41.8963044,3.0
12.4915004,41.8962469,3.0
12.4915516,41.8962532,3.0
12.4926177,41.8964911,3.0
12.4926409,41.8963869,3.0
12.4927132,41.8963957,3.0
12.4928762,41.8967179,3.0
12.4927766,41.8967458,3.0
12.4925701,41.8967053,3.0
12.492605,41.8965484,3.0
12.492647,41.8965536,3.0
12.4926384,41.8965923,3.0
12.4927074,41.8966008,3.0
12.4926541,41.8964955,3.0
12.4926177,41.8964911,3.0
12.4923791,41.8964277,3.0
12.4923949,41.8963567,3.0
12.4926409,41.8963869,3.0
12.4926177,41.8964911,3.0
12.492605,41.8965484,3.0
12.4925701,41.8967053,3.0
12.492328,41.8966578,3.0
12.4923592,41.8965175,3.0
12.4924004,41.8965226,3.0
12.4924667,41.8965307,3.0
12.4924629,41.8965479,3.0
12.4925342,41.8965567,3.0
12.4925409,41.8965263,3.0
12.4925226,41.896524,3.0
12.4925349,41.8964687,3.0
12.4925124,41.8964659,3.0
12.4925171,41.8964447,3.0
12.4924203,41.8964328,3.0
12.4923791,41.8964277,3.0
12.4917152,41.8963321,3.0
12.4915839,41.8963063,3.0
12.4916006,41.8962592,3.0
12.4917352,41.8962757,3.0
12.4917152,41.8963321,3.0
12.4915314,41.8963099,3.0
12.4917106,41.8963451,3.0
12.4916471,41.8965241,3.0
12.4914679,41.896489,3.0
12.4915314,41.8963099,3.0
12.4923791,41.8964277,3.0
12.4924203,41.8964328,3.0
12.4924004,41.8965226,3.0
12.4923592,41.8965175,3.0
12.4923791,41.8964277,3.0
12.4920408,41.8963132,3.0
12.4920228,41.8963644,3.0
12.4919656,41.8963532,3.0
12.491961,41.8963661,3.0
12.4917814,41.8963309,3.0
12.4917982,41.8962834,3.0
12.4920408,41.8963132,3.0
12.4917663,41.8963735,3.0
12.491931,41.8964058,3.0
12.4919273,41.8964163,3.0
12.4919994,41.8964304,3.0
12.4919456,41.8965827,3.0
12.4917087,41.8965362,3.0
12.4917663,41.8963735,3.0
12.4921218,41.8963231,3.0
12.4920243,41.8965982,3.0
12.4919456,41.8965827,3.0
12.4919994,41.8964304,3.0
12.4920228,41.8963644,3.0
12.4920408,41.8963132,3.0
12.4921218,41.8963231,3.0
12.4921415,41.8964849,3.0
12.4921284,41.8965438,3.0
12.4921125,41.8966155,3.0
12.4920243,41.8965982,3.0
12.4921218,41.8963231,3.0
12.4921758,41.8963298,3.0
12.4921415,41.8964849,3.0
12.4912643,41.8963374,3.0
12.4913133,41.896347,3.0
12.4913214,41.896324,3.0
12.4913532,41.8963302,3.0
12.4914337,41.896346,3.0
12.4913885,41.8964734,3.0
12.4912274,41.8964418,3.0
12.4912643,41.8963374,3.0
12.4917982,41.8962834,3.0
12.4917814,41.8963309,3.0
12.4917663,41.8963735,3.0
12.4917087,41.8965362,3.0
12.4916471,41.8965241,3.0
12.4917106,41.8963451,3.0
12.4917152,41.8963321,3.0
12.4917352,41.8962757,3.0
12.4917982,41.8962834,3.0
12.4923156,41.8957226,3.0
12.4923469,41.8956848,3.0
12.4923884,41.8957039,3.0
12.4923809,41.895715,3.0
12.4923934,41.8957229,3.0
12.4923665,41.8957554,3.0
12.4923285,41.8958033,3.0
12.492269,41.8957762,3.0
12.4923156,41.8957226,3.0
12.4923261,41.8958993,3.0
12.4924983,41.8957803,3.0
12.4925741,41.895841,3.0
12.4926155,41.8958742,3.0
12.4925811,41.8958979,3.0
12.492542,41.8959233,3.0
12.4924443,41.8959885,3.0
12.4923261,41.8958993,3.0
12.4917217,41.8955075,3.0
12.4917308,41.8954568,3.0
12.4917403,41.8954057,3.0
12.4918127,41.8952693,3.0
12.4919094,41.8952985,3.0
12.4920183,41.8953286,3.0
12.492036,41.895298,3.0
12.4921592,41.895338,3.0
12.4921438,41.8953663,3.0
12.4921947,41.8953799,3.0
12.4926109,41.8954998,3.0
12.492545,41.8955973,3.0
12.4924402,41.8957522,3.0
12.4923934,41.8957229,3.0
12.4923809,41.895715,3.0
12.4923884,41.8957039,3.0
12.4924516,41.8956104,3.0
12.491854,41.8954384,3.0
12.4918387,41.8955205,3.0
12.4917217,41.8955075,3.0
12.4927764,41.8963423,3.0
12.4925828,41.8963234,3.0
12.4925955,41.8962542,3.0
12.492608,41.8961956,3.0
12.4926348,41.8961864,3.0
12.4926791,41.8961674,3.0
12.4926608,41.8962297,3.0
12.4927913,41.8962452,3.0
12.4927846,41.8962766,3.0
12.4928452,41.8962837,3.0
12.4928359,41.896327,3.0
12.4927764,41.8963423,3.0
12.4923531,41.8962995,3.0
12.4923659,41.8962272,3.0
12.4925955,41.8962542,3.0
12.4925828,41.8963234,3.0
12.4923531,41.8962995,3.0
12.492911,41.8966136,15.0
12.4928909,41.896573,15.0
12.4927764,41.8963423,15.0
12.4928359,41.896327,15.0
12.4929482,41.896321,15.0
12.4929979,41.896421,15.0
12.4930775,41.8965812,15.0
12.4932314,41.8965385,15.0
12.4932083,41.8965016,15.0
12.4932541,41.8964919,15.0
12.4932794,41.8965195,15.0
12.4932994,41.8965251,15.0
12.4935082,41.8968549,15.0
12.4934983,41.8968764,15.0
12.4931587,41.8968216,15.0
12.4930903,41.896654,15.0
12.4929532,41.8966868,15.0
12.492911,41.8966136,15.0
12.4894421,41.8932174,3.0
12.4893947,41.8932012,3.0
12.4893832,41.8932198,3.0
12.4893057,41.8931934,3.0
12.4893427,41.8931334,3.0
12.4893247,41.8931272,3.0
12.4893628,41.8930655,3.0
12.4894582,41.893098,3.0
12.489433,41.893139,3.0
12.489534,41.8931735,3.0
12.4895008,41.8932273,3.0
12.4894799,41.8932612,3.0
12.4894651,41.8932562,3.0
12.4894504,41.8932512,3.0
12.4894264,41.893243,3.0
12.4894421,41.8932174,3.0
12.4891419,41.8933519,3.0
12.4891865,41.8932795,3.0
12.4892053,41.8932859,3.0
12.489197,41.8932993,3.0
12.489262,41.8933215,3.0
12.4892395,41.8933581,3.0
12.4893035,41.8933799,3.0
12.4893277,41.893382,3.0
12.4893227,41.8934143,3.0
12.4892491,41.8934079,3.0
12.489152,41.8933748,3.0
12.4891465,41.89337,3.0
12.4891428,41.8933644,3.0
12.4891412,41.8933582,3.0
12.4891419,41.8933519,3.0
12.4893832,41.8932198,12.0
12.4893105,41.893338,12.0
12.489262,41.8933215,12.0
12.489197,41.8932993,12.0
12.4892053,41.8932859,12.0
12.4892697,41.8931811,12.0
12.4893057,41.8931934,12.0
12.4893832,41.8932198,12.0
12.489534,41.8931735,3.0
12.4895903,41.8931927,3.0
12.4896098,41.8931678,3.0
12.4897906,41.8932281,3.0
12.4897714,41.89326,3.0
12.4898322,41.8932803,3.0
12.4897306,41.8934493,3.0
12.4896698,41.893429,3.0
12.4896643,41.8934382,3.0
12.4895999,41.8934167,3.0
12.4896094,41.8934009,3.0
12.4896177,41.8934037,3.0
12.4896243,41.8933927,3.0
12.4896558,41.8933404,3.0
12.489669,41.8933184,3.0
12.4896367,41.8933076,3.0
12.4896543,41.8932785,3.0
12.4895447,41.8932419,3.0
12.4895008,41.8932273,3.0
12.489534,41.8931735,3.0
12.4894199,41.8933007,3.0
12.4893792,41.8932868,3.0
12.4894097,41.8932373,3.0
12.4894504,41.8932512,3.0
12.4894199,41.8933007,3.0
12.4895999,41.8934167,3.0
12.4896643,41.8934382,3.0
12.4896435,41.8934727,3.0
12.4895781,41.8934509,3.0
12.4895869,41.8934383,3.0
12.4895999,41.8934167,3.0
12.4896243,41.8933927,3.0
12.489531,41.8933321,3.0
12.4895425,41.8932762,3.0
12.4896245,41.8933036,3.0
12.4896113,41.8933256,3.0
12.4896558,41.8933404,3.0
12.4896243,41.8933927,3.0
12.4893991,41.8933659,3.0
12.4894651,41.8932562,3.0
12.4894799,41.8932612,3.0
12.4895008,41.8932273,3.0
12.4895447,41.8932419,3.0
12.4895242,41.893276,3.0
12.4895116,41.8933374,3.0
12.4896094,41.8934009,3.0
12.4895869,41.8934383,3.0
12.4893991,41.8933659,3.0
12.4904377,41.8959925,3.0
12.4904564,41.895943,3.0
12.4905897,41.8959608,3.0
12.4905771,41.8960132,3.0
12.4906295,41.8960202,3.0
12.4906313,41.8960126,3.0
12.4906993,41.8960216,3.0
12.4906807,41.8960955,3.0
12.4906382,41.8960896,3.0
12.4905304,41.8960746,3.0
12.4905453,41.8960151,3.0
12.4904377,41.8959925,3.0
12.491012,41.8953143,3.0
12.4910329,41.8952676,3.0
12.4911447,41.8952954,3.0
12.4911238,41.8953421,3.0
12.491012,41.8953143,3.0
12.4908348,41.8951851,3.0
12.4909733,41.8952173,3.0
12.4909594,41.8952483,3.0
12.4908151,41.8952242,3.0
12.4908348,41.8951851,3.0
12.4909423,41.8954371,12.0
12.490973,41.8953687,12.0
12.4910979,41.8953998,12.0
12.4910672,41.8954682,12.0
12.4909423,41.8954371,12.0
12.49074,41.8958385,3.0
12.4907615,41.8957906,3.0
12.4909063,41.8958266,3.0
12.4908848,41.8958745,3.0
12.49074,41.8958385,3.0
12.4907615,41.8957906,3.0
12.4907977,41.8957099,3.0
12.4909426,41.8957459,3.0
12.4909063,41.8958266,3.0
12.4907615,41.8957906,3.0
12.4904802,41.8958442,3.0
12.4906171,41.8958625,3.0
12.490608,41.8959003,3.0
12.4904711,41.8958821,3.0
12.4904802,41.8958442,3.0
12.4907977,41.8957099,15.0
12.4908408,41.8956138,15.0
12.4909857,41.8956498,15.0
12.4909426,41.8957459,15.0
12.4907977,41.8957099,15.0
12.4908882,41.8955576,12.0
12.4909192,41.8954886,12.0
12.4910441,41.8955197,12.0
12.4910131,41.8955887,12.0
12.4908882,41.8955576,12.0
12.4905304,41.8960746,3.0
12.4904128,41.8960582,3.0
12.4904377,41.8959925,3.0
12.4905453,41.8960151,3.0
12.4905304,41.8960746,3.0
12.4904909,41.8957995,3.0
12.4905118,41.8957126,3.0
12.490666,41.8957331,3.0
12.4906451,41.89582,3.0
12.4904909,41.8957995,3.0
12.490746,41.8955559,3.0
12.4905566,41.8955307,3.0
12.4905733,41.895467,3.0
12.4907584,41.8955045,3.0
12.490746,41.8955559,3.0
12.4908408,41.8956138,12.0
12.4908683,41.8955527,12.0
12.4908882,41.8955576,12.0
12.4910131,41.8955887,12.0
12.4909857,41.8956498,12.0
12.4908408,41.8956138,12.0
12.4908247,41.8960084,3.0
12.4907794,41.8961093,3.0
12.4906807,41.8960955,3.0
12.4906993,41.8960216,3.0
12.4907172,41.8959817,3.0
12.4908247,41.8960084,3.0
12.4904909,41.8957995,3.0
12.4906451,41.89582,3.0
12.4906343,41.8958648,3.0
12.4906171,41.8958625,3.0
12.4904802,41.8958442,3.0
12.4904909,41.8957995,3.0
12.490612,41.8953193,3.0
12.4908067,41.8953587,3.0
12.4908531,41.8953681,3.0
12.4908002,41.8955129,3.0
12.4907584,41.8955045,3.0
12.4905733,41.895467,3.0
12.490612,41.8953193,3.0
12.4909192,41.8954886,12.0
12.4908816,41.8954793,12.0
12.4909047,41.8954278,12.0
12.4909423,41.8954371,12.0
12.4910672,41.8954682,12.0
12.4910441,41.8955197,12.0
12.4909192,41.8954886,12.0
12.490973,41.8953687,3.0
12.4909188,41.8953553,3.0
12.4909447,41.8952976,3.0
12.491012,41.8953143,3.0
12.4911238,41.8953421,3.0
12.4910979,41.8953998,3.0
12.490973,41.8953687,3.0
12.490608,41.8959003,3.0
12.490674,41.8959091,3.0
12.4906593,41.89597,3.0
12.4905897,41.8959608,3.0
12.4904564,41.895943,3.0
12.4904711,41.8958821,3.0
12.490608,41.8959003,3.0
12.4907172,41.8959817,3.0
12.4907581,41.8958907,3.0
12.4907207,41.8958814,3.0
12.49074,41.8958385,3.0
12.4908848,41.8958745,3.0
12.4908247,41.8960084,3.0
12.4907172,41.8959817,3.0
12.4908514,41.8955233,3.0
12.4908405,41.8955685,3.0
12.4908051,41.8955638,3.0
12.490746,41.8955559,3.0
12.4907584,41.8955045,3.0
12.4908002,41.8955129,3.0
12.4908514,41.8955233,3.0
12.4905566,41.8955307,3.0
12.490746,41.8955559,3.0
12.4908051,41.8955638,3.0
12.4907961,41.8956014,3.0
12.490691,41.8955874,3.0
12.4906877,41.8956013,3.0
12.4905432,41.8955821,3.0
12.4905566,41.8955307,3.0
12.490612,41.8953193,3.0
12.4906195,41.8952963,3.0
12.4906321,41.8952573,3.0
12.4906437,41.8952227,3.0
12.490662,41.8951757,3.0
12.4906788,41.8951274,3.0
12.4906891,41.8950979,3.0
12.4907729,41.895115,3.0
12.4907516,41.8951657,3.0
12.4907949,41.8951758,3.0
12.4907711,41.8952408,3.0
12.4908443,41.8952556,3.0
12.4908067,41.8953587,3.0
12.490612,41.8953193,3.0
12.490666,41.8957331,3.0
12.4905118,41.8957126,3.0
12.4905432,41.8955821,3.0
12.4906877,41.8956013,3.0
12.4906848,41.8956133,3.0
12.4907227,41.8956184,3.0
12.4907057,41.8956891,3.0
12.4907278,41.895692,3.0
12.4907164,41.8957398,3.0
12.490666,41.8957331,3.0
12.4897994,41.895089,3.0
12.4898947,41.8949021,3.0
12.4900396,41.8949431,3.0
12.4899444,41.8951299,3.0
12.4897994,41.895089,3.0
12.4902316,41.8949669,3.0
12.4903658,41.8949977,3.0
12.4903152,41.8951197,3.0
12.490181,41.8950888,3.0
12.4902316,41.8949669,3.0
12.490181,41.8950888,3.0
12.4903152,41.8951197,3.0
12.490286,41.8951899,3.0
12.4902396,41.8951793,3.0
12.4901519,41.8951591,3.0
12.490181,41.8950888,3.0
12.4898045,41.8947746,3.0
12.4904014,41.8949118,3.0
12.4903658,41.8949977,3.0
12.4902316,41.8949669,3.0
12.4898527,41.8948798,3.0
12.4897375,41.8951058,3.0
12.4899635,41.8951806,3.0
12.4900113,41.8950868,3.0
12.4900789,41.8949542,3.0
12.4901927,41.8949863,3.0
12.4901251,41.8951189,3.0
12.4901106,41.8951474,3.0
12.4901519,41.8951591,3.0
12.4901153,41.8952308,3.0
12.4901002,41.8952606,3.0
12.4900822,41.8952959,3.0
12.4901218,41.895307,3.0
12.490098,41.8953587,3.0
12.4900394,41.895486,3.0
12.4899253,41.8954564,3.0
12.4899748,41.8953541,3.0
12.4896162,41.8952201,3.0
12.4896263,41.8952068,3.0
12.4895952,41.8951996,3.0
12.4896095,41.8951717,3.0
12.489617,41.8951571,3.0
12.4896363,41.8951194,3.0
12.4896514,41.8950898,3.0
12.4896828,41.8950285,3.0
12.489705,41.8949852,3.0
12.4897247,41.8949468,3.0
12.4897688,41.8948605,3.0
12.4898045,41.8947746,3.0
12.4902396,41.8951793,3.0
12.4902255,41.8952289,3.0
12.4903132,41.8952361,3.0
12.4903032,41.8952946,3.0
12.4901002,41.8952606,3.0
12.4901153,41.8952308,3.0
12.4901519,41.8951591,3.0
12.4902396,41.8951793,3.0
12.4906182,41.8949616,12.0
12.4906077,41.894987,12.0
12.4905826,41.8950468,12.0
12.4905794,41.8950544,12.0
12.4905671,41.8950847,12.0
12.4905575,41.8951078,12.0
12.4903977,41.8950711,12.0
12.4904584,41.8949249,12.0
12.4906182,41.8949616,12.0
12.4903977,41.8950711,3.0
12.4905575,41.8951078,3.0
12.4905542,41.8951179,3.0
12.4905406,41.8951487,3.0
12.4903808,41.8951119,3.0
12.4903977,41.8950711,3.0
12.4903808,41.8951119,3.0
12.4905406,41.8951487,3.0
12.4905198,41.8952026,3.0
12.4905077,41.8952339,3.0
12.4905018,41.8952492,3.0
12.4903132,41.8952361,3.0
12.4902255,41.8952289,3.0
12.4902396,41.8951793,3.0
12.490286,41.8951899,3.0
12.4903469,41.8951936,3.0
12.4903808,41.8951119,3.0
12.489212,41.8957583,3.0
12.4893865,41.8957865,3.0
12.4894613,41.8955775,3.0
12.489279,41.8955457,3.0
12.4893013,41.8954846,3.0
12.4893262,41.8954334,3.0
12.4896374,41.8955276,3.0
12.4894745,41.895986,3.0
12.4893637,41.8959642,3.0
12.4893717,41.8959387,3.0
12.4891665,41.8959029,3.0
12.489212,41.8957583,3.0
12.4872475,41.8965633,3.0
12.4873184,41.8966068,3.0
12.4872472,41.8966712,3.0
12.4871377,41.896604,3.0
12.4871492,41.8965188,3.0
12.4872239,41.8965244,3.0
12.4872475,41.8965633,3.0
12.4871959,41.8971892,3.0
12.4870573,41.8971791,3.0
12.4870849,41.8968711,3.0
12.4871487,41.8968543,3.0
12.4874187,41.8970351,3.0
12.4873072,41.8971274,3.0
12.4871659,41.8970396,3.0
12.4871582,41.8971016,3.0
12.4872034,41.8971047,3.0
12.4871959,41.8971892,3.0
12.4873969,41.8972824,3.0
12.4874946,41.897346,3.0
12.487554,41.8972916,3.0
12.4874598,41.897224,3.0
12.4875666,41.8971331,3.0
12.4878261,41.8973068,3.0
12.4878058,41.8973493,3.0
12.4873635,41.8974375,3.0
12.4873309,41.8973277,3.0
12.4873494,41.897315,3.0
12.4873969,41.8972824,3.0
12.4870573,41.8971791,3.0
12.4871959,41.8971892,3.0
12.4871817,41.8973191,3.0
12.4870357,41.8973151,3.0
12.4870573,41.8971791,3.0
12.4874187,41.8970351,3.0
12.4875666,41.8971331,3.0
12.4874598,41.897224,3.0
12.4873969,41.8972824,3.0
12.4873494,41.897315,3.0
12.4872896,41.8972721,3.0
12.4873493,41.8972186,3.0
12.4872921,41.8971782,3.0
12.4872907,41.8971463,3.0
12.4873072,41.8971274,3.0
12.4874187,41.8970351,3.0
12.4996945,41.8867394,3.0
12.4996855,41.8867016,3.0
12.4998414,41.886752,3.0
12.4998475,41.8867922,3.0
12.4997166,41.8868051,3.0
12.4996945,41.8867394,3.0
12.5026841,41.890985,3.0
12.5027892,41.8910173,3.0
12.5027181,41.8911454,3.0
12.5028286,41.8911794,3.0
12.5028986,41.8910533,3.0
12.5029663,41.8910741,3.0
12.502907,41.8911811,3.0
12.5030148,41.8912142,3.0
12.5030734,41.8911086,3.0
12.5031361,41.8911278,3.0
12.5030225,41.8913327,3.0
12.5025685,41.8911932,3.0
12.5026841,41.890985,3.0
12.4936082,41.8968901,15.0
12.4934898,41.8967092,15.0
12.493448,41.8966399,15.0
12.4935584,41.8965951,15.0
12.4935991,41.8966797,15.0
12.4937524,41.8968508,15.0
12.4937337,41.8969113,15.0
12.4936082,41.8968901,15.0
12.4897397,41.8891719,3.0
12.4897397,41.8890731,3.0
12.4897249,41.8890721,3.0
12.4897209,41.8888794,3.0
12.489733,41.8888615,3.0
12.4897343,41.8888205,3.0
12.4897276,41.8887906,3.0
12.4897437,41.8887876,3.0
12.4897638,41.8888045,3.0
12.4897745,41.8888485,3.0
12.4897826,41.8889074,3.0
12.4897705,41.8889253,3.0
12.4897812,41.8889453,3.0
12.4897625,41.8889753,3.0
12.4897786,41.8890022,3.0
12.4897678,41.8890392,3.0
12.4897718,41.8890701,3.0
12.4897812,41.8890981,3.0
12.4897799,41.889111,3.0
12.4897946,41.889116,3.0
12.4897397,41.8891719,3.0
12.4995651,41.8976988,15.0
12.4995245,41.8973908,15.0
12.4998089,41.8971989,15.0
12.4998973,41.8972986,15.0
12.499935,41.8973411,15.0
12.4997659,41.8974421,15.0
12.4997947,41.8976702,15.0
12.4998257,41.8977097,15.0
12.4996796,41.8978042,15.0
12.4995651,41.8976988,15.0
12.5011969,41.8899795,3.0
12.5011348,41.889987,3.0
12.5010877,41.88984,3.0
12.5011884,41.8898209,3.0
12.5013498,41.8898375,3.0
12.5016299,41.889823,3.0
12.5021397,41.8898305,3.0
12.5021354,41.8898879,3.0
12.5011939,41.8898875,3.0
12.5011969,41.8899795,3.0
12.4906055,41.8921168,3.0
12.4906337,41.8920823,3.0
12.4907017,41.8921031,3.0
12.4906773,41.8921433,3.0
12.4906055,41.8921168,3.0
12.5016236,41.8837919,3.0
12.5016561,41.8834923,3.0
12.5019122,41.8834984,3.0
12.5019045,41.8836944,3.0
12.5019026,41.8837426,3.0
12.5019026,41.88378,3.0
12.5019,41.8838101,3.0
12.5016236,41.8837919,3.0
12.5019754,41.8834992,18.0
12.5022012,41.8835045,18.0
12.5026854,41.883516,18.0
12.5026809,41.8835458,18.0
12.5026719,41.8835837,18.0
12.5026669,41.8836137,18.0
12.5026447,41.8837355,18.0
12.5025381,41.8837348,18.0
12.5024239,41.8837312,18.0
12.5023253,41.8837273,18.0
12.5023258,41.8837481,18.0
12.5023556,41.8837704,18.0
12.5023493,41.8838675,18.0
12.5021942,41.8838607,18.0
12.5022003,41.8837676,18.0
12.5021743,41.8837667,18.0
12.5021418,41.8837882,18.0
12.5019026,41.88378,18.0
12.5019026,41.8837426,18.0
12.5019045,41.8836944,18.0
12.501915,41.8836649,18.0
12.5019609,41.8836659,18.0
12.5019754,41.8834992,18.0
12.499983,41.8833987,3.0
12.5003286,41.8831384,3.0
12.5008062,41.8833185,3.0
12.5007148,41.8834335,3.0
12.5006497,41.8834759,3.0
12.5005115,41.8833987,3.0
12.5004078,41.8833503,3.0
12.5003265,41.8833821,3.0
12.5003306,41.8834138,3.0
12.500172,41.8835379,3.0
12.499983,41.8833987,3.0
12.5002814,41.8836032,3.0
12.5004379,41.8834579,3.0
12.5005781,41.8835562,3.0
12.5003932,41.8836894,3.0
12.5002995,41.8836304,3.0
12.5002814,41.8836032,3.0
12.4954211,41.888895,3.0
12.4953497,41.8889103,3.0
12.4953705,41.8889593,3.0
12.495253,41.8889824,3.0
12.4952074,41.8888379,3.0
12.495391,41.8887991,3.0
12.4954211,41.888895,3.0
12.4954211,41.888895,3.0
12.495391,41.8887991,3.0
12.4956332,41.8887526,3.0
12.4956983,41.8889362,3.0
12.4955199,41.8889696,3.0
12.4955055,41.8889271,3.0
12.495596,41.8889102,3.0
12.4955788,41.8888592,3.0
12.4954211,41.888895,3.0
12.4944323,41.8938281,3.0
12.4945288,41.893888,3.0
12.4944805,41.8939339,3.0
12.4943801,41.8938616,3.0
12.4944323,41.8938281,3.0
12.4944779,41.8937902,3.0
12.4945744,41.8938481,3.0
12.4945288,41.893888,3.0
12.4944323,41.8938281,3.0
12.4944779,41.8937902,3.0
12.4936522,41.8957327,3.0
12.4936058,41.895677,3.0
12.4937022,41.8956335,3.0
12.4938562,41.895564,3.0
12.4939042,41.8956221,3.0
12.4938035,41.8956663,3.0
12.4936522,41.8957327,3.0
12.5026329,41.8965376,15.0
12.5027157,41.8966141,15.0
12.5027352,41.896633,15.0
12.5026489,41.8966826,15.0
12.5027002,41.8967321,15.0
12.5025709,41.8968063,15.0
12.5024224,41.896663,15.0
12.5026329,41.8965376,15.0
12.5025709,41.8968063,18.0
12.5027002,41.8967321,18.0
12.5027687,41.896801,18.0
12.5028606,41.8967568,18.0
12.5029053,41.896794,18.0
12.5029545,41.8968354,18.0
12.5028465,41.8968957,18.0
12.5029188,41.8969604,18.0
12.5027922,41.8970381,18.0
12.5025709,41.8968063,18.0
12.5024596,41.8968676,18.0
12.5026824,41.8970945,18.0
12.5025505,41.8971696,18.0
12.5025196,41.8971385,18.0
12.5024401,41.8971819,18.0
12.5023791,41.8971198,18.0
12.5024486,41.8970819,18.0
12.5023947,41.8970271,18.0
12.5023229,41.8970663,18.0
12.5022695,41.897012,18.0
12.5023488,41.8969688,18.0
12.5023227,41.8969422,18.0
12.5024596,41.8968676,18.0
12.5021182,41.896854,18.0
12.5022171,41.8969497,18.0
12.502165,41.8969794,18.0
12.5023266,41.8971269,18.0
12.5022078,41.897199,18.0
12.5021952,41.8972066,18.0
12.5021518,41.897167,18.0
12.501936,41.897298,18.0
12.5019821,41.8973401,18.0
12.5019798,41.8973415,18.0
12.5019232,41.8973759,18.0
12.5018577,41.8974156,18.0
12.5016928,41.8972651,18.0
12.5016362,41.8973016,18.0
12.501538,41.8972111,18.0
12.5017191,41.8971025,18.0
12.5018338,41.8972072,18.0
12.502038,41.8970832,18.0
12.501922,41.8969773,18.0
12.5021182,41.896854,18.0
12.5022383,41.897317,18.0
12.5020742,41.8974155,18.0
12.502245,41.8975732,18.0
12.5020288,41.8977034,18.0
12.5019488,41.8976255,18.0
12.5019733,41.8976115,18.0
12.502034,41.8975747,18.0
12.501986,41.8975304,18.0
12.5019289,41.8975646,18.0
12.5018044,41.8974496,18.0
12.5018577,41.8974156,18.0
12.5019232,41.8973759,18.0
12.5019545,41.8974048,18.0
12.5020113,41.8973707,18.0
12.5019798,41.8973415,18.0
12.5019821,41.8973401,18.0
12.5021575,41.8972326,18.0
12.5022054,41.8972768,18.0
12.5022579,41.8972453,18.0
12.5022078,41.897199,18.0
12.5023266,41.8971269,18.0
12.5024627,41.8972481,18.0
12.5024093,41.8972801,18.0
12.502454,41.8973214,18.0
12.5025374,41.8972714,18.0
12.5026188,41.8973506,18.0
12.5025082,41.8974199,18.0
12.5024121,41.8974776,18.0
12.5022383,41.897317,18.0
12.5021182,41.896854,15.0
12.5023289,41.8967332,15.0
12.5024596,41.8968676,15.0
12.5023227,41.8969422,15.0
12.5022894,41.8969082,15.0
12.5022171,41.8969497,15.0
12.5021182,41.896854,15.0
12.501538,41.8972111,15.0
